id,gare,geo_point,uic
2798583542,Le Stade,"48.9309742, 2.2604957",8738109
2756522479,Tacoignières - Richebourg,"48.8295869, 1.6689387",8739345
2798583564,Le Stade,"48.9313743, 2.2606422",8738109
2806838397,Rambouillet,"48.6436158, 1.8315031",8739331
2798583584,Le Stade,"48.9318508, 2.2610457999999998",8738109
2806838399,Rambouillet,"48.6436271, 1.8315328",8739331
2509531112,Les Grésillons,"48.9199831, 2.3144145",8727214
2806838420,Rambouillet,"48.6436675, 1.8314371999999999",8739331
2509573409,Les Grésillons,"48.9203846, 2.3139646",8727214
2806838460,Rambouillet,"48.6437984, 1.8323524999999998",8739331
2361345010,Gennevilliers,"48.9328874, 2.3079362",8727120
2806838495,Rambouillet,"48.643979, 1.8326777",8739331
431852043,Chaville - Rive-Gauche,"48.80467925, 2.188790049999999",8739320
3624753820,Rambouillet,"48.6435867, 1.8318506",8739331
262029813,Chaville - Rive Droite,"48.812204537239026, 2.187730191565088",8738233
3624893746,Rambouillet,"48.6434941, 1.8313085999999998",8739331
95709956,Garches - Marnes la Coquette,"48.838188282142795, 2.186807846923656",8738225
2806838842,Rambouillet,"48.6442808, 1.8328628",8739331
351600209,Garches - Marnes la Coquette,"48.83835848745738, 2.187066656236427",8738225
2806838846,Rambouillet,"48.6443148, 1.832922",8739331
1397115266,Courbevoie,"48.898253, 2.247622",8738220
2471820348,Le Perray en Yvelines,"48.6932024, 1.8565570999999998",8739329
2701950022,Courbevoie,"48.8980759, 2.2476112",8738220
2809095377,Le Perray en Yvelines,"48.6927876, 1.856587",8739329
2701791917,Courbevoie,"48.8982519, 2.2485472",8738220
2809097520,Le Perray en Yvelines,"48.6932199, 1.8561739",8739329
2701791973,Courbevoie,"48.8983916, 2.2484726",8738220
2809097543,Le Perray en Yvelines,"48.6933595, 1.8564336",8739329
2701791980,Courbevoie,"48.8984164, 2.2485303",8738220
2809097568,Le Perray en Yvelines,"48.6938293, 1.8567726",8739329
2701792038,Courbevoie,"48.8987317, 2.2493317",8738220
1429617856,Orgerus - Béhoust,"48.8265442, 1.7023573",8739344
2701792081,Courbevoie,"48.8991476, 2.2503068",8738220
2756479121,Orgerus - Béhoust,"48.8266565, 1.7032591",8739344
2701792107,Courbevoie,"48.8992394, 2.2505581",8738220
2756479167,Orgerus - Béhoust,"48.8267481, 1.7027792",8739344
2701950034,Courbevoie,"48.898224, 2.2481392",8738220
2756441727,Garancières - La Queue,"48.8105723, 1.7646722",8739343
2701950046,Courbevoie,"48.8982445, 2.2480821",8738220
2756441733,Garancières - La Queue,"48.8105737, 1.7648583",8739343
2701950064,Courbevoie,"48.8982588, 2.2481",8738220
2790468536,Garancières - La Queue,"48.8103803, 1.7654934999999998",8739343
2721755842,La Garenne-Colombes,"48.9098941, 2.2409663",8738600
2790468577,Garancières - La Queue,"48.8105363, 1.7643881000000001",8739343
2722021455,La Garenne-Colombes,"48.9099123, 2.2405931",8738600
3751691560,Garancières - La Queue,"48.8100267, 1.7652876",8739343
2722224419,La Garenne-Colombes,"48.9096965, 2.2394427",8738600
2762562898,Monfort l'Amaury - Méré,"48.8025894, 1.8151855000000001",8739389
2756386303,Monfort l'Amaury - Méré,"48.8025823, 1.8156132999999999",8739389
2792312770,Bécon-les-Bruyères,"48.9050405, 2.2679937",8738200
2756386362,Monfort l'Amaury - Méré,"48.802764, 1.8156651",8739389
2792312790,Bécon-les-Bruyères,"48.9052399, 2.2682668",8738200
2762562779,Monfort l'Amaury - Méré,"48.8025341, 1.8155335",8739389
3689889367,Bécon-les-Bruyères,"48.9056608, 2.2678929",8738200
2762562816,Monfort l'Amaury - Méré,"48.8025451, 1.8154956",8739389
1489807634,Asnières-sur-Seine,"48.9057521, 2.2833736",8738113
2709011706,Villiers - Neauphle - Pontchartrain,"48.815438, 1.8774232999999998",8739388
1489807643,Asnières-sur-Seine,"48.905771, 2.2825552",8738113
2809165051,Les-Essarts-le-Roi,"48.7217523, 1.8901301",8739328
2813379931,Asnières-sur-Seine,"48.9055878, 2.283414",8738113
2850405593,Coignières,"48.7436487, 1.9208001000000001",8739327
2813379938,Asnières-sur-Seine,"48.9056297, 2.2830076",8738113
2692630621,La Verrière,"48.7549113, 1.9423271",8739325
2813379959,Asnières-sur-Seine,"48.9057152, 2.2827273999999997",8738113
2692630720,La Verrière,"48.7552228, 1.9429897999999999",8739325
2813379972,Asnières-sur-Seine,"48.9057444, 2.2829924999999998",8738113
2698032846,Le Val d'Or,"48.8569406, 2.2164459",8738236
2986083933,Le Val d'Or,"48.8566009, 2.2163183",8738236
2701869470,Suresnes Mont-Valérien,"48.8713285, 2.2209065",8738237
2701869475,Suresnes Mont-Valérien,"48.8714057, 2.2209533",8738237
2707932389,Suresnes Mont-Valérien,"48.8718617, 2.2209518",8738237
3939479864,Chemin d'Antony,"48.7478743, 2.3123884",8754631
2874967330,Nanterre Université,"48.9010691, 2.2124082",8738631
2874967369,Nanterre Université,"48.90134, 2.2141358",8738631
2874967397,Nanterre Université,"48.9014738, 2.2145948",8738631
2874967417,Nanterre Université,"48.9015107, 2.2144061",8738631
2874967438,Nanterre Université,"48.9015722, 2.2146183",8738631
956318002,Puteaux,"48.8835444, 2.2335532",8738238
2700574978,Puteaux,"48.8833376, 2.2334811",8738238
2700574980,Puteaux,"48.8833454, 2.2333768",8738238
2700575020,Puteaux,"48.8834624, 2.2334923",8738238
2813296279,La Défense - Grande Arche,"48.8925244, 2.2369168999999998",8738221
2813297766,La Défense - Grande Arche,"48.8930942, 2.2376999",8738221
2813297769,La Défense - Grande Arche,"48.8931567, 2.2376434",8738221
183239239,Yerres,"48.707054804595714, 2.481841458629696",8768211
276396141,Yerres,"48.70605030000001, 2.481254550000001",8768211
264204889,Brunoy,"48.6991065, 2.5067903",8768212
141140016,Boussy-Saint-Antoine,"48.68127208421927, 2.533482732093118",8768213
264520587,Suresnes Mont-Valérien,"48.87124828028473, 2.22067754735335",8738237
414509408,Suresnes Mont-Valérien,"48.87154317236582, 2.221241179645704",8738237
94205532,Issy Val-de-Seine,"48.829819860189, 2.263023985548483",8739330
4111281836,Gare Montparnasse,"48.8405475, 2.3211506",8739100
4111281852,Gare Montparnasse,"48.8406294, 2.3207932",8739100
4111281858,Gare Montparnasse,"48.8406928, 2.320359",8739100
4111868143,Gare Montparnasse,"48.8404127, 2.3205218",8739100
4121327241,Gare Montparnasse,"48.840174, 2.3203054",8739100
3126274607,Gare Montparnasse,"48.8410648, 2.319601",8739100
4026513558,Gare Montparnasse,"48.8407618, 2.3195934",8739100
4033736969,Gare Montparnasse,"48.8410757, 2.3198544",8739100
4121149091,Gare Montparnasse,"48.8409403, 2.3199536",8739100
4121149101,Gare Montparnasse,"48.8409841, 2.3198713",8739100
4025698507,Gare Montparnasse,"48.8412296, 2.3204213",8739100
4025698508,Gare Montparnasse,"48.8412403, 2.320644",8739100
4026513586,Gare Montparnasse,"48.8412024, 2.3203172",8739100
4106399142,Gare Montparnasse,"48.8411015, 2.3202129",8739100
4111282293,Gare Montparnasse,"48.8411772, 2.320269",8739100
4111868218,Gare Montparnasse,"48.8407336, 2.3211206",8739100
4121146277,Gare Montparnasse,"48.8408586, 2.3201079",8739100
4123790733,Gare Montparnasse,"48.8409731, 2.3209446",8739100
2386627219,Saint-Michel Notre-Dame,"48.8534945, 2.3452146",8754731
2531574274,Invalides,"48.8628864, 2.3137581",8739303
2042462210,Musée d'Orsay,"48.8608305, 2.3240713",8754730
3253873211,Saint-Lazare,"48.8764924, 2.3241275999999997",8738400
3253873212,Saint-Lazare,"48.8764952, 2.3241406",8738400
3253873561,Saint-Lazare,"48.8768035, 2.3260021",8738400
3253873580,Saint-Lazare,"48.8769627, 2.3251377",8738400
3253873613,Saint-Lazare,"48.8771654, 2.3244365",8738400
3253873666,Saint-Lazare,"48.8773123, 2.3236126",8738400
3253873671,Saint-Lazare,"48.877318, 2.3237164",8738400
3253873698,Saint-Lazare,"48.8773599, 2.3240671",8738400
3253873821,Saint-Lazare,"48.8777037, 2.325082",8738400
3253873822,Saint-Lazare,"48.877704, 2.3250967",8738400
316943897,Issy Val-de-Seine,"48.829365249999995, 2.2629747",8739330
231237722,Chemin d'Antony,"48.74796495, 2.31282685",8754631
231237728,Chemin d'Antony,"48.74763733165111, 2.312197543860754",8754631
68851207,Puteaux,"48.88354066594418, 2.23371725659106",8738238
151832092,Puteaux,"48.883072609587266, 2.23316013700649",8738238
264207943,Puteaux,"48.88297445, 2.23345",8738238
276745764,La Défense - Grande Arche,"48.8927014, 2.2371055",8738221
276745767,La Défense - Grande Arche,"48.892312, 2.236913399999999",8738221
276745776,La Défense - Grande Arche,"48.89300825, 2.23747505",8738221
138146124,Courbevoie,"48.89933446016044, 2.25092322897337",8738220
116941334,La Garenne-Colombes,"48.90947551753599, 2.239241006471878",8738600
245635885,La Garenne-Colombes,"48.909596449999995, 2.2391443",8738600
266668571,La Garenne-Colombes,"48.909361405764116, 2.239296447605741",8738600
414449686,La Garenne-Colombes,"48.909435755900546, 2.239618216131013",8738600
364957661,Bécon-les-Bruyères,"48.90508385, 2.2680993000000003",8738200
421240429,Asnières-sur-Seine,"48.905864199999996, 2.2834928",8738113
277629216,Clichy-Levallois,"48.89676520593068, 2.298352607909648",8738112
326516905,Bois-Colombes,"48.91338407900518, 2.272781564404631",8738107
421850910,Bois-Colombes,"48.91350928890682, 2.27250073991941",8738107
417376207,Colombes,"48.92405305, 2.25928395",8738108
35603914,Le Stade,"48.93087405, 2.26084635",8738109
967184629,Gare Montparnasse,"48.8386871, 2.3167166999999997",8739100
4026096399,Gare Montparnasse,"48.8396517, 2.3172829999999998",8739100
4026096405,Gare Montparnasse,"48.8398218, 2.3174295",8739100
4026155610,Gare Montparnasse,"48.8395657, 2.318021",8739100
4106080184,Gare Montparnasse,"48.8407081, 2.3199661",8739100
4116885191,Gare Montparnasse,"48.839026, 2.3183842",8739100
4116909490,Gare Montparnasse,"48.8391755, 2.318184",8739100
4119243889,Gare Montparnasse,"48.8386211, 2.316212",8739100
4119243891,Gare Montparnasse,"48.838668, 2.3161064",8739100
4119249479,Gare Montparnasse,"48.8383918, 2.3159001999999997",8739100
4119249480,Gare Montparnasse,"48.8384078, 2.3158544",8739100
3779334238,Gare Montparnasse,"48.8400542, 2.3212738",8739100
3655665308,Pont du Garigliano - Hôpital européen Georges-Pompidou,"48.8394428, 2.2709402",8739332
3655665312,Pont du Garigliano - Hôpital européen Georges-Pompidou,"48.839447, 2.2709438",8739332
2355666875,Avenue du Président Kennedy,"48.8535755, 2.2795901",8754320
2531918795,Avenue du Président Kennedy,"48.853792, 2.2791118",8754320
4224000068,Avenue du Président Kennedy,"48.8529968, 2.280449",8754320
4223579593,Boulainvilliers,"48.8576009, 2.273955",8754318
2386548079,Pont de l'Alma,"48.86216, 2.2981223",8739304
2386548181,Pont de l'Alma,"48.862442, 2.299329",8739304
2386548225,Pont de l'Alma,"48.8625931, 2.3001407",8739304
1215367557,Pont de l'Alma,"48.8625616, 2.3010839",8739304
3693890784,Neuilly - Porte Maillot,"48.8777842, 2.2843174",8738102
1439685459,Dourdan,"48.533416, 2.008035",8754552
2529491734,Dourdan,"48.5336273, 2.0097709",8754552
2529491738,Dourdan,"48.5336728, 2.0094486",8754552
1096503577,Sermaise,"48.5355069, 2.0687908",8754551
2532050747,Sermaise,"48.5355309, 2.0694268",8754551
2365866319,Étampes,"48.437185, 2.1592764",8754513
3939910078,Étampes,"48.4366192, 2.1592871",8754513
253086591,Bruno Gironville,"48.370221, 2.3869778999999998",8768151
2861716009,Bruno Gironville,"48.3702954, 2.3870607",8768151
2861733944,Maisse,"48.3930851, 2.3928189",8768148
2861733945,Maisse,"48.3930958, 2.3928265",8768148
2862383405,Maisse,"48.3926238, 2.392334",8768148
2862383412,Maisse,"48.3929669, 2.3927159",8768148
2862408920,Maisse,"48.393349, 2.3930398999999998",8768148
2868224703,Boutigny,"48.4349736, 2.3763714",8768147
2868224720,Boutigny,"48.4347467, 2.37645",8768147
2868224755,Boutigny,"48.4354075, 2.375415",8768147
2533354689,Saint-Cheron,"48.5512058, 2.1256074",8754550
2533389401,Breuillet Village,"48.5641671, 2.170168",8754549
2533389405,Breuillet Village,"48.564363900000004, 2.1703178",8754549
960731976,Marolles en Hurepoix,"48.5648093, 2.2907476",8754518
2533406975,Breuillet - Bruyères le Châtel,"48.5775821, 2.1920526",8754548
2533406979,Breuillet - Bruyères le Châtel,"48.5777252, 2.192311",8754548
2533433887,Égly,"48.5823451, 2.2221763",8754547
1096502385,Arpajon,"48.5860208, 2.2411506",8754546
2988436996,Arpajon,"48.5860253, 2.2415998999999998",8754546
3484287063,La Norville - St Germain les Arpajon,"48.5916376, 2.2672615",8754545
1095051929,Brétigny sur Orge,"48.6067967, 2.3019193",8754519
2383225653,Brétigny sur Orge,"48.6072386, 2.3025912",8754519
2385844482,Brétigny sur Orge,"48.6067498, 2.3030068",8754519
3232276487,Gare du Nord,"48.8799767, 2.3561982",8727102
2530435216,Saint-Michel sur Orge,"48.634991, 2.3067131",8754520
3484287067,Saint-Michel sur Orge,"48.6357544, 2.3067841",8754520
4058672195,Gare de L'Est,"48.8770286, 2.359092",8711300
2868321984,Ballancourt-sur-Essonne,"48.5320247, 2.3710658000000002",8768143
2868321993,Ballancourt-sur-Essonne,"48.5309569, 2.3701161",8768143
333282181,Saint-Lazare,"48.87628365, 2.32519595",8738400
2868322242,Ballancourt-sur-Essonne,"48.5320613, 2.3712737",8768143
2868322265,Ballancourt-sur-Essonne,"48.5323488, 2.3711558999999998",8768143
1069292015,Sainte-Geneviève-des-Bois,"48.6531795, 2.3143923",8754521
2813036613,Orangis Bois de l'Épine,"48.6363028, 2.4063178",8768134
333411821,Saint-Lazare,"48.87620675, 2.3250462",8738400
2813036652,Orangis Bois de l'Épine,"48.6365111, 2.4073729999999998",8768134
333428452,Saint-Lazare,"48.87636068679912, 2.325887570985735",8738400
2813148774,Grigny Centre,"48.6534425, 2.3959161",8768137
2813149238,Grigny Centre,"48.65466, 2.3965905",8768137
411758055,Évry - Courcouronnes,"48.625869249999994, 2.42875405",8768138
404775225,Haussmann - Saint-Lazare,"48.87510265, 2.3292285",8728189
277915935,Le Bras de Fer,"48.62318475, 2.45095375",8768139
185466001,Evry - Val de Seine,"48.63422448024941, 2.452539361863415",8768136
293311964,Evry - Val de Seine,"48.634596650000006, 2.4519855",8768136
63830280,Ris-Orange,"48.659330225026466, 2.4143769930696433",8768133
4097851700,Gare du Nord,"48.8805962, 2.3548368",8727102
114570298,Ris-Orange,"48.65866553841236, 2.415033277662945",8768133
4104584499,Gare du Nord,"48.8810097, 2.3576688",8727102
4104584501,Gare du Nord,"48.8810509, 2.3576905999999997",8727102
3887726478,Rosa Parks,"48.8963476, 2.3746524",8765479
3891659259,Rosa Parks,"48.8968983, 2.374399",8765479
230112910,Pont du Garigliano - Hôpital européen Georges-Pompidou,"48.83949436825601, 2.2706872647703022",8739332
361002684,Pont du Garigliano - Hôpital européen Georges-Pompidou,"48.83901999807806, 2.270483147408887",8739332
70452717,Bièvres,"48.751278225827086, 2.215573687985456",8739354
230096533,Javel,"48.84629339150821, 2.276875137534351",8739306
42927749,Massy Palaiseau,"48.7247655068227, 2.256160410020916",8739357
206016553,Massy Palaiseau,"48.7257896, 2.25691955",8739357
222708157,Massy Palaiseau,"48.72478150428709, 2.259707622619478",8739357
422616308,Boulainvilliers,"48.85756268730269, 2.274011888873085",8754318
230125076,Champs de Mars - Tour Eiffel,"48.85720726479152, 2.290973042686947",8739305
414450383,Champs de Mars - Tour Eiffel,"48.8573581, 2.29087085",8739305
414450397,Champs de Mars - Tour Eiffel,"48.8554687, 2.28932125",8739305
365375847,Neuilly - Porte Maillot,"48.877707748246735, 2.284123893464252",8738102
417349639,Massy Palaiseau,"48.72598553068107, 2.261191261584974",8739357
80861663,Gare Montparnasse,"48.8392625061371, 2.3184659432937043",8739100
245831900,Dourdan la Forêt,"48.53520691586629, 1.995084493411191",8754017
130797449,Dourdan,"48.5335733, 2.00917625",8754552
405985173,Dourdan,"48.53437495, 2.00848595",8754552
246280419,Saint-Martin d'Etampes,"48.42753665, 2.14532035",8754535
246280450,Saint-Martin d'Etampes,"48.427778446803764, 2.145263553089734",8754535
246280458,Saint-Martin d'Etampes,"48.427878847542736, 2.145619250318874",8754535
80471647,Étampes,"48.43726536273411, 2.160369936459826",8754513
227955937,Étampes,"48.43670229691709, 2.159609938264501",8754513
294929631,Bruno Gironville,"48.370780886967445, 2.387204119763343",8768151
331862233,Gare Montparnasse,"48.83875406540892, 2.318860128793604",8739100
391040955,Gare Montparnasse,"48.838825459684884, 2.318064149536395",8739100
4179086814,Massy Palaiseau,"48.7251297, 2.2598229",8739357
4179088025,Massy Palaiseau,"48.726012, 2.2612349",8739357
1019724664,Massy Verrières,"48.734963, 2.2738644",8738328
1989024587,Savigny sur Orge,"48.6758101, 2.350913",8754523
1989024588,Savigny sur Orge,"48.6758507, 2.3509010999999997",8754523
238567238,Gare Montparnasse,"48.84002244947369, 2.318560613424566",8739100
238567240,Gare Montparnasse,"48.839706914811785, 2.31920710059004",8739100
2805882929,Vigneux sur Seine,"48.7078078, 2.4132775",8768130
2805882968,Vigneux sur Seine,"48.7081336, 2.414555",8768130
2805884211,Vigneux sur Seine,"48.7084249, 2.4145364",8768130
2701617451,Montgeron - Crosne,"48.7080796, 2.4622411",8768210
3693965484,Neuilly - Porte Maillot,"48.8787587, 2.2858023",8738102
2701617537,Montgeron - Crosne,"48.7082245, 2.4621429",8768210
407987761,Haussmann - Saint-Lazare,"48.8747588, 2.3293695",8728189
2809940176,Yerres,"48.7062223, 2.4822243",8768211
280670934,Gare de L'Est,"48.876703843384256, 2.359226101035137",8711300
3407300693,Saint-Lazare,"48.8762449, 2.3256701",8738400
2809940984,Yerres,"48.7067954, 2.4832235",8768211
4040323874,Saint-Lazare,"48.8764238, 2.3253735",8738400
2889490197,Haussmann - Saint-Lazare,"48.8748862, 2.327621",8728189
2698605898,Brunoy,"48.6984287, 2.5071978",8768212
2889490572,Haussmann - Saint-Lazare,"48.8749134, 2.3286302",8728189
403886708,Gare Montparnasse,"48.84108755, 2.3189056",8739100
2889490595,Haussmann - Saint-Lazare,"48.8751754, 2.3279555",8728189
410208922,Gare Montparnasse,"48.84106743281786, 2.319704879961606",8739100
3253873600,Saint-Lazare,"48.8771129, 2.3267435",8738400
3270881077,Saint-Lazare,"48.8765318, 2.3265595",8738400
282887185,Ballancourt-sur-Essonne,"48.53161140885057, 2.370805266335517",8768143
4046087261,Saint-Lazare,"48.8770833, 2.3268288999999998",8738400
4100056389,Haussmann - Saint-Lazare,"48.8748166, 2.3287733",8728189
3253932036,Saint-Lazare,"48.8764267, 2.3251408",8738400
3253938515,Saint-Lazare,"48.8778358, 2.323086",8738400
410574284,Gare Montparnasse,"48.84109106806414, 2.320905682447577",8739100
3404154453,Saint-Lazare,"48.8759071, 2.3243445",8738400
3404154457,Saint-Lazare,"48.8759516, 2.3244049",8738400
263985611,Mennecy,"48.57097848660115, 2.432660627071827",8768141
404406637,Magenta,"48.879998, 2.35822405",8728187
294036455,Corbeil Essonne,"48.61355392662854, 2.471701341806971",8768100
407927408,Gare de L'Est,"48.87722359065235, 2.359420409376865",8711300
2868375777,Mennecy,"48.5710521, 2.4332982",8768141
2868375780,Mennecy,"48.5710803, 2.4333368",8768141
2868375786,Mennecy,"48.5711286, 2.4333544",8768141
2833596094,Pont Cardinet,"48.8880489, 2.3135428",8738111
808486091,Gare du Nord,"48.8806753, 2.3573285999999998",8727102
2805999875,Moulin Galant,"48.5864079, 2.4735928",8768140
2805999894,Moulin Galant,"48.5869576, 2.4734135",8768140
2677864661,Le Coudray-Montceaux,"48.5662851, 2.4922568",8768163
404083576,Gare du Nord,"48.87993252719245, 2.356670261584274",8727102
3232278880,Gare du Nord,"48.8810465, 2.3570157",8727102
2678481085,Corbeil Essonne,"48.6137195, 2.4731534",8768100
406780793,Magenta,"48.879854584633996, 2.358300772616105",8728187
406810744,Magenta,"48.879844462930464, 2.358221600568988",8728187
2702729511,Évry - Courcouronnes,"48.6256875, 2.4283864",8768138
4088644288,Magenta,"48.879883, 2.3582229",8728187
2702729698,Évry - Courcouronnes,"48.6260595, 2.4286602999999998",8768138
4097707246,Gare de L'Est,"48.8773427, 2.3582713",8711300
2823554678,Le Bras de Fer,"48.6232598, 2.4509074",8768139
4100144763,Gare de L'Est,"48.8766085, 2.3591547",8711300
3134175049,Paris Austerlitz,"48.8406514, 2.3668724",8754700
4102833745,Paris Austerlitz,"48.840612899999996, 2.3671636",8754700
2288399267,Bibliothèque François Mitterrand,"48.8297238, 2.3756448",8732832
2378280515,Bibliothèque François Mitterrand,"48.829751, 2.3778979",8732832
226729511,Juvisy sur Orge,"48.689710723577214, 2.3828767230271373",8754524
3247567874,Bibliothèque François Mitterrand,"48.8292466, 2.3771503",8732832
3247567887,Bibliothèque François Mitterrand,"48.8292055, 2.3778258",8732832
95168573,Athis-Mons,"48.71271909416224, 2.403586376868896",8754525
415077611,Musée d'Orsay,"48.86079470884556, 2.325425529203298",8754730
320530315,Saint-Lazare,"48.876212798700166, 2.325339256389076",8738400
3440917108,Bibliothèque François Mitterrand,"48.8297928, 2.3757861",8732832
119527446,Saint-Lazare,"48.87774435657928, 2.32554737978999",8738400
2872764738,Sèvres - Ville d'Avray,"48.827376, 2.200666",8738234
2678897788,Saint-Fargeau,"48.5652762, 2.5426224",8768254
3794348219,Bibliothèque François Mitterrand,"48.8291543, 2.3776291",8732832
2679385907,Boissise-le-Roi,"48.5298619, 2.5718973",8768251
3839942492,Bibliothèque François Mitterrand,"48.8284511, 2.3781303",8732832
3842533151,Bibliothèque François Mitterrand,"48.8285819, 2.3777994",8732832
280670918,Gare de L'Est,"48.87670933784378, 2.360161743928702",8711300
3134111856,Paris Austerlitz,"48.841113, 2.3664255",8754700
2696186019,Garches - Marnes la Coquette,"48.8380197, 2.1867814",8738225
2709065440,Le Mée-sur-Seine,"48.5386078, 2.6256066000000002",8768217
3232279321,Gare du Nord,"48.8820518, 2.3580654",8727102
2679292624,Melun,"48.5276099, 2.6554515",8768200
4067052512,Paris Austerlitz,"48.8415617, 2.3664785999999998",8754700
4086595203,Gare du Nord,"48.8808007, 2.3542645",8727102
4102393050,Paris Austerlitz,"48.8411992, 2.3659656",8754700
4086797043,Gare du Nord,"48.8808975, 2.3566068",8727102
2710169933,Le Mée-sur-Seine,"48.5393048, 2.6248618",8768217
4102393082,Paris Austerlitz,"48.8412668, 2.3658937",8754700
4089563522,Gare du Nord,"48.8803313, 2.3568719",8727102
2697589416,Cesson,"48.5654854, 2.5946261",8768216
4089563531,Gare du Nord,"48.8803519, 2.3567736999999997",8727102
411282820,Porte de Clichy,"48.89411575, 2.3151454",8711127
4089613446,Gare du Nord,"48.8808192, 2.3572126",8727102
379997344,Bibliothèque François Mitterrand,"48.8294947, 2.37706155",8732832
380871663,Bibliothèque François Mitterrand,"48.82928325, 2.37710975",8732832
2847425401,Gare de L'Est,"48.877463, 2.3592468",8711300
1656945781,Gare de Lyon,"48.8442607, 2.3730172",8768600
1977695182,Gare de Lyon,"48.8459096, 2.3748744999999998",8768600
3132152764,Gare de L'Est,"48.8771494, 2.3592947",8711300
3957431190,Trilport,"48.9602785, 2.9497422",8711649
3134194543,Gare de L'Est,"48.8770249, 2.3586256",8711300
3232276494,Magenta,"48.8798706, 2.3581914",8728187
406580689,Gare de Lyon,"48.844354651028006, 2.372526282832101",8768600
333411814,Saint-Lazare,"48.87621118956428, 2.3253218744976563",8738400
2740002685,Nanteuil - Saâcy,"48.9738661, 3.2205638",8711655
3164464941,Gare de Lyon,"48.8440802, 2.3731617",8768600
2749510482,Nanteuil - Saâcy,"48.9738274, 3.2201286",8711655
333826791,Saint-Lazare,"48.876322099999996, 2.326135449999999",8738400
256660266,Souppes-sur-Loing - Château-Landon,"48.180466801396456, 2.737592724436815",8768421
407980247,Haussmann - Saint-Lazare,"48.87483720000001, 2.328860299999999",8728189
407982179,Haussmann - Saint-Lazare,"48.87479514974145, 2.329604604159451",8728189
3887721989,Rosa Parks,"48.8962027, 2.3739839",8765479
409821437,Gare Montparnasse,"48.83912375678954, 2.318072000356062",8739100
355529026,Gare de Lyon,"48.84337842023609, 2.376512291352935",8768600
400017072,Gare Montparnasse,"48.84111479999999, 2.31976705",8739100
355771832,Gare de Lyon,"48.84448918650651, 2.376111168087615",8768600
393334938,Gare Montparnasse,"48.84128283239739, 2.320205542139099",8739100
355771838,Gare de Lyon,"48.84399774151882, 2.375839693211254",8768600
365381078,Neuilly - Porte Maillot,"48.878237323422844, 2.284938424401091",8738102
404969251,Magenta,"48.880019988704824, 2.3582912444444393",8728187
364949435,Gare de Lyon,"48.84421123909226, 2.372872263170276",8768600
262725360,Moret-sur-Loing - Veneux-les-Sablons,"48.3783668, 2.798632",8768227
355528994,Gare de Lyon,"48.84302818265224, 2.378044551095916",8768600
401364130,Gare du Nord,"48.879852299999996, 2.3559988",8727102
402745829,Gare de L'Est,"48.87760601746814, 2.358976716828166",8711300
380070433,Bibliothèque François Mitterrand,"48.82995616433363, 2.377202930669438",8732832
406780794,Magenta,"48.87985232023009, 2.3583121260942272",8728187
401252461,Gare du Nord,"48.881915, 2.3578255500000003",8727102
319304920,Bibliothèque François Mitterrand,"48.8288961, 2.377515449999999",8732832
177188476,Ponthierry Pringy,"48.53524065697543, 2.54339182672903",8768252
402673074,Gare du Nord,"48.88425544796594, 2.357584007049052",8727102
319899849,Bibliothèque François Mitterrand,"48.829757150000006, 2.37782105",8732832
403892407,Gare Montparnasse,"48.83958668295651, 2.320429685616344",8739100
331941535,Gretz-Armainvilliers,"48.7454489, 2.7285636",8711601
404084178,Gare du Nord,"48.88176617320691, 2.357593105875427",8727102
2830500891,Tournan,"48.7392453, 2.7596909",8711621
406919681,Gare du Nord,"48.88176601967538, 2.35724666938804",8727102
421837392,Saint-Michel Notre-Dame,"48.85318326541456, 2.346490576423134",8754731
2813788996,Marles-en-Brie,"48.7350847, 2.8693964",8711622
89752787,Gare Montparnasse,"48.83914815, 2.3180911",8739100
422057908,Invalides,"48.86263075, 2.3128075",8739303
2779736110,Villeparisis - Mitry le Neuf,"48.9529449, 2.6023012",8727151
224303427,Gare de L'Est,"48.8791619, 2.36137115",8711300
402923569,Saint-Lazare,"48.87598795351133, 2.324658323007983",8738400
285284475,Haussmann - Saint-Lazare,"48.87486989999999, 2.329295",8728189
2279594706,Compans,"48.9915767, 2.6652718",8727204
2793127926,Compans,"48.9919437, 2.6661389",8727204
2791727939,Thieux - Nantouillet,"49.0083423, 2.6803305",8727205
404617327,Haussmann - Saint-Lazare,"48.874616237466455, 2.330801159444597",8728189
2734629546,Esbly,"48.9027539, 2.8092325",8711632
2791756246,Montereau,"48.3795091, 2.9413384",8768230
402720141,Gare de L'Est,"48.87635386844167, 2.359438065037298",8711300
2778014954,Montereau,"48.3795329, 2.9427803",8768230
2778014995,Montereau,"48.3796163, 2.9430620999999997",8768230
364986122,Gare de Lyon,"48.8431614978595, 2.3749540922243773",8768600
2727571329,Nangis,"48.5613589, 3.0124973",8711609
2724198037,Longueville,"48.5133657, 3.2503138",8711613
2724198042,Longueville,"48.5133696, 3.2502309",8711613
2724198086,Longueville,"48.5135113, 3.2502163",8711613
2724198145,Longueville,"48.5137492, 3.2502675",8711613
422416861,Péreire Levallois,"48.88536966100719, 2.29826488963866",8738101
84325242,Pont Cardinet,"48.88926269793062, 2.312625623362155",8738111
421800217,Pont Cardinet,"48.88755822343091, 2.314130593662425",8738111
320306364,Bibliothèque François Mitterrand,"48.828206215045356, 2.378288335300287",8732832
2836923793,Ozoir-La-Ferrière,"48.7705634, 2.6896743",8711602
